id,phrase,type,text,lat,long,url,datetime,unixtime,temperature,apparentTemperature,windSpeed,precipAccumulation,precipIntensity,temperatureHigh,temperatureLow,windSpeedHigh,apparentTemperatureHigh,apparentTemperatureLow,precipIntensityMax
898280938697895937,hot as hell,hell,@gyalkay No you don't. It is hot as hell.,32.230987,-90.1580165,https://twitter.com/mvrivvh/status/898280938697895937,2017-08-17T17:29:08-04:00,1503005348,86.76,96.05,6.95,0.0,0.0009,89.86,74.93,5.64,102.06,76.74,0.0053
898286212858863617,hot as hell,hell,It's hot as hell in Norco today ð,33.929913,-117.559707,https://twitter.com/D_Brezzy03/status/898286212858863617,2017-08-17T17:29:08-04:00,1503005348,85.89,85.89,10.54,0.0,0.0,86.14,63.21,6.01,86.14,63.3,0.0003
898295652723163136,hot as fuck,fuck,The traffic like its hot as fuck out here https://t.co/irISbZiLz5,25.92308,-80.210505,https://twitter.com/THREEPERCENT38/status/898295652723163136,2017-08-17T17:29:08-04:00,1503005348,89.76,100.64,9.46,0.0,0.0005,91.09,82.97,5.9,101.3,91.4,0.0103
898298736484470784,hot as titties,titties,It's hot as titties,29.417501,-98.5406515,https://twitter.com/Sammyy822/status/898298736484470784,2017-08-17T18:27:20-04:00,1503008840,97.29,101.24,10.75,0.0,0.0,97.64,77.29,8.9,102.92,78.87,0.0
898299959962812416,hot as hell,hell,@thedanbarry It's hot as hell here come thru,33.9793435,-117.5800355,https://twitter.com/yumabooma/status/898299959962812416,2017-08-17T18:27:20-04:00,1503008840,86.7,86.7,12.3,0.0,0.0,87.25,63.79,5.96,87.25,63.83,0.0003
898308146925518848,hotter than ,,It's hotter than a jalapeÃ±o coochie outside. ð¶,29.838495,-95.4464865,https://twitter.com/estevanhtx/status/898308146925518848,2017-08-17T18:27:20-04:00,1503008840,94.05,101.62,9.71,0.0,0.0,95.43,79.19,7.74,103.79,83.54,0.0
898313411062353920,hotter than the devil's balls,the devil's balls,It's hotter than the devils balls outsideð«ð«ð«ð«,29.993466,-91.8117545,https://twitter.com/kailinrenee14/status/898313411062353920,2017-08-17T19:29:12-04:00,1503012552,87.84,97.45,6.39,0.0,0.0034,91.65,76.7,4.59,101.69,78.45,0.0361
898321965601226752,hot as fuck,fuck,ITS HOT AS FUCK!!!,29.9038355,-90.026039,https://twitter.com/ItsJustDerrion_/status/898321965601226752,2017-08-17T19:29:12-04:00,1503012552,87.4,100.08,6.31,0.0,0.0,89.59,80.04,3.79,101.13,87.33,0.0
898338952016347136,hot as heck,heck,When you finish deliveries and it's hot as heck you agree to stop at the splash pad so the girlsâ¦ https://t.co/fVviryyjQg,50.7238315,-113.9660395,https://twitter.com/ToriTupperware/status/898338952016347136,2017-08-17T20:28:48-04:00,1503016128,76.27,76.27,3.97,0.0,0.0001,77.88,46.35,1.13,77.88,44.79,0.0015
898350221490610176,hot as idk,idk,it's hot as idk what,30.4591,-91.0907995,https://twitter.com/rae_abu/status/898350221490610176,2017-08-17T21:26:40-04:00,1503019600,83.07,90.37,3.26,0.0,0.0022,91.48,76.75,3.56,101.04,78.61,0.0168
898350532309516289,hot as hell,hell,It is hot as hell on the beach right now,25.8169655,-80.1329625,https://twitter.com/primotennis/status/898350532309516289,2017-08-17T21:26:40-04:00,1503019600,85.67,95.27,5.0,0.0,0.0009,90.13,83.26,6.12,99.09,92.06,0.0197
898380321061826561,hot as hell,hell,"*80Â° in Jacksonville* Me: ""Oh it's pretty nice out here"" Lady: ""it's hot as hell, where's the AC?"" Guy: ""welcome to the south"" ????",27.698682,-83.804475,https://twitter.com/kelseynoelle14/status/898380321061826561,2017-08-17T23:24:03-04:00,1503026643,80.89,88.71,5.67,0.0,0.0068,89.0,79.59,1.16,99.54,84.87,0.0454
898382364027564033,hot as fuck,fuck,Friend: wanna hangout Me: no It's hot as fuck outside,29.838495,-95.4464865,https://twitter.com/ihateme420/status/898382364027564033,2017-08-17T23:24:03-04:00,1503026643,84.1,91.58,6.18,0.0,0.0,95.43,79.19,7.74,103.79,83.54,0.0
898384634525995008,hot as fuck,fuck,they both know its hot as fuck https://t.co/wgn2weMt10,39.185639,-76.634125,https://twitter.com/kennddaal/status/898384634525995008,2017-08-17T23:24:03-04:00,1503026643,77.82,79.47,6.66,0.0,0.0065,84.04,76.42,4.54,91.55,78.24,0.0666
898410730029891585,hot as shit,shit,"@barrera_05 Didn't even notice is was 90 degrees, no wonder it's hot as shit.",33.739992,-117.8874385,https://twitter.com/cko_s550/status/898410730029891585,2017-08-18T01:22:16-04:00,1503033736,68.84,69.14,4.66,0.0,0.0001,79.97,65.42,4.62,80.8,65.73,0.0013
898412986175438848,colder than an unreplied,an unreplied,Its colder than an unreplied text outside yoâï¸,-26.2761385,27.968098,https://twitter.com/Sinister_Shikwi/status/898412986175438848,2017-08-18T01:22:16-04:00,1503033736,39.53,33.61,8.8,0.0,,61.1,37.69,7.74,61.1,32.5,
898427576565121025,hot as hell,hell,it's hot as hell bro,32.230987,-90.1580165,https://twitter.com/X_MyaahMyah/status/898427576565121025,2017-08-18T02:29:02-04:00,1503037742,76.42,78.25,4.37,0.0,0.0073,90.93,75.35,2.92,105.43,77.16,0.0896
898442713149849600,hot as fuck,fuck,I really just stood up for 15 minutes to fix the thermostat in my house because it's hot as fuck,26.1990825,-98.14361,https://twitter.com/Derrek_marcuss/status/898442713149849600,2017-08-18T03:25:25-04:00,1503041125,82.24,91.23,9.41,0.0,0.0,98.64,77.0,10.78,103.37,78.63,0.0
898445713725693952,colder than a mofo,a mofo,It's colder than a mofo in Jozi #gotdamminit,-26.058708,28.060613,https://twitter.com/Dulasboy/status/898445713725693952,2017-08-18T03:25:25-04:00,1503041125,49.41,44.44,12.87,0.0,,61.71,38.65,8.23,61.71,33.5,
898456487386910720,cold as shit,shit,I don't think I'm getting outta bed today.... Fuckit its cold as shit kantle,-25.7526055,28.1840665,https://twitter.com/uHlonyWangQhaza/status/898456487386910720,2017-08-18T04:18:39-04:00,1503044319,52.5,52.5,11.22,0.0,,62.76,39.7,9.04,62.76,33.77,
898476011003752448,hot as hell,hell,my mom is sooooo inconsiderate like i understand it cost to run air but girl its hot as hell while u got that cold ass basementð,38.90346,-76.8708535,https://twitter.com/ayethatsdime/status/898476011003752448,2017-08-18T05:25:48-04:00,1503048348,76.65,78.39,7.22,0.0,0.0135,88.92,75.61,6.31,101.02,76.7,0.1264
898477895190007808,hot as hell,hell,Boy it's hot as hell out here. This why I wake up in sweat ð­ð­,34.903787,-76.901033,https://twitter.com/iH8BEAN/status/898477895190007808,2017-08-18T06:23:10-04:00,1503051790,81.45,91.34,5.82,0.0,0.0081,92.36,79.87,8.06,112.38,85.61,0.1207
898550402005823488,hot as fuck,fuck,"It's hot as fuck in the office and my coworker is under a blanket sweating, talmbout she's cold...bitch: Stay off that blow!!",38.7766765,-77.1766795,https://twitter.com/I_Am_Durty/status/898550402005823488,2017-08-18T10:27:39-04:00,1503066459,81.73,88.88,6.97,0.0,0.0085,90.44,75.02,5.32,103.04,76.14,0.1222
898554868712865792,hot as sh*,sh*,Its hot as sh*,33.487308,-80.865446,https://twitter.com/Juhleel/status/898554868712865792,2017-08-18T11:22:06-04:00,1503069726,90.4,97.23,7.39,0.0,0.0001,94.65,75.8,5.3,101.26,77.5,0.0017
898560182204203010,hotter than satan's balls,satan's balls,It's hotter than satans balls out here. What made me work on a rooftop bar? I need AC!!,29.982601,-90.011008,https://twitter.com/TheNabilaKhan/status/898560182204203010,2017-08-18T11:22:06-04:00,1503069726,86.48,99.38,6.3,0.0,0.0001,92.05,81.81,4.6,101.68,89.62,0.0015
898564732155699202,hot as balls,balls,1st impressions of #India â¡ï¸ 1. Yes they drive as crazy as you think 2. Why are there cows in the street? ð¤ð 3. It's hot as balls! ð,28.6384895,77.095086,https://twitter.com/HappyNomadCoupl/status/898564732155699202,2017-08-18T11:22:06-04:00,1503069726,91.65,108.01,4.01,0.0,,99.35,83.92,3.16,113.52,95.98,
898568312719785984,hot as hell,hell,It's hot as hell out here ð© I'm dying,36.090397,-79.8573635,https://twitter.com/Cheya_Mshinda/status/898568312719785984,2017-08-18T12:27:15-04:00,1503073635,88.95,97.33,4.39,0.0,0.0024,92.02,71.59,4.75,100.39,72.84,0.0233
898571062190850048,hot as fuck,fuck,it's hot as fuck outside,36.090397,-79.8573635,https://twitter.com/JadaMarieee_/status/898571062190850048,2017-08-18T12:27:15-04:00,1503073635,88.95,97.33,4.39,0.0,0.0024,92.02,71.59,4.75,100.39,72.84,0.0233
898573677687488512,hotter than a bowl,a bowl,It's hotter than a bowl of elephant piss out here...,38.0400365,-78.487448,https://twitter.com/countdeathtoll/status/898573677687488512,2017-08-18T12:27:15-04:00,1503073635,88.13,95.98,6.28,0.0,0.0068,89.79,72.14,4.24,98.0,73.4,0.0586
898574354073649154,hot as fuck,fuck,"@chhopsky I enjoy the volume, But its hot as fuck here in the south, So, it gets annoying very quickly. I have a loâ¦ https://t.co/3J96uUOP7r",32.6782075,-83.1738665,https://twitter.com/siqueirosdavid/status/898574354073649154,2017-08-18T12:27:15-04:00,1503073635,90.49,98.6,7.81,0.0,0.0,92.42,70.18,4.73,99.98,71.43,0.0
898579590565826560,hot as fuck,fuck,It's hot as fuck cuh,36.895082,-76.255686,https://twitter.com/LD__30/status/898579590565826560,2017-08-18T12:27:15-04:00,1503073635,89.56,102.74,7.38,0.0,0.001,91.97,75.01,8.67,106.61,76.6,0.0115
898580621294829568,hotter than a fresh,a fresh,It's hotter than a fresh fucked fox in a forest fire!,40.3651595,-82.6694675,https://twitter.com/9ce45e0c84b5476/status/898580621294829568,2017-08-18T12:27:15-04:00,1503073635,80.29,82.22,12.27,0.0,0.0002,81.69,64.06,7.6,83.35,64.66,0.0017
898584318477451264,hotter than shit,shit,Source: It's hotter than shit in Houston.,29.838495,-95.4464865,https://twitter.com/chatham58/status/898584318477451264,2017-08-18T13:28:09-04:00,1503077289,92.33,102.35,5.05,0.0,0.0001,95.38,78.77,4.66,103.75,82.55,0.0015
898587639695015936,hot as shit,shit,it's hot as shit outside ð..,38.898603,-77.0143985,https://twitter.com/HerLilBADDBitch/status/898587639695015936,2017-08-18T13:28:09-04:00,1503077289,87.12,97.95,8.67,0.0,0.0135,89.03,75.76,6.55,102.0,76.87,0.1729
898588678422802432,hot as fuck,fuck,It's hot as fuCK,38.0033755,-79.420865,https://twitter.com/MissClubb94/status/898588678422802432,2017-08-18T13:28:09-04:00,1503077289,83.14,87.21,8.27,0.0,0.0066,83.47,66.25,5.82,87.29,67.05,0.0665
898588683414126592,cold as fuck,fuck,It's cold as fuck in CMW,33.7671945,-84.433106,https://twitter.com/BeautyOfASinner/status/898588683414126592,2017-08-18T13:28:09-04:00,1503077289,86.78,92.15,10.37,0.0,0.0,89.31,68.02,6.33,93.73,68.83,0.0
898590050299949056,hot as hell,hell,It's hot as hell out here !,38.898603,-77.0143985,https://twitter.com/BreeziNUrMouth/status/898590050299949056,2017-08-18T13:28:09-04:00,1503077289,87.12,97.95,8.67,0.0,0.0135,89.03,75.76,6.55,102.0,76.87,0.1729
898590978444886016,cold as balls,balls,It's cold as balls in Jersey. Who would go in?? https://t.co/4p6KNzczYB,36.0609645,-115.135165,https://twitter.com/roncal33/status/898590978444886016,2017-08-18T13:28:09-04:00,1503077289,93.39,93.39,1.55,0.0,0.0,103.03,78.78,2.75,103.03,78.78,0.0
898594707512500224,hot as shit,shit,"it's hot as shit in spain , makeup melted off and all ð¤¦ð»ââï¸",38.904393,1.300155,https://twitter.com/_KellyGabrielle/status/898594707512500224,2017-08-18T13:28:09-04:00,1503077289,82.67,87.66,4.86,0.0,0.0,87.97,73.36,2.69,93.15,74.54,0.0
898597396938199040,hot as fuck,fuck,When it's hot as fuck and a mf keep tryna talk to me!!!! https://t.co/UpbdhfzJZq,39.2850965,-76.7047575,https://twitter.com/deadby27/status/898597396938199040,2017-08-18T13:28:09-04:00,1503077289,86.83,97.98,7.12,0.0,0.0195,88.02,75.47,5.54,100.47,76.76,0.2834
898599052547211264,hot as a mf,a mf,Kinda wanna vacuum my car but it's hot as a mf,35.209059,-80.8467855,https://twitter.com/Lenillionare/status/898599052547211264,2017-08-18T14:29:06-04:00,1503080946,91.41,98.51,7.29,0.0,0.0025,91.76,72.39,4.02,98.77,73.78,0.014
898599757681008640,hot as satan's ass,satan's ass,Man if you ain't gotta get out in the sun then don't bc its hot as Satan's ass crack ð­,32.230987,-90.1580165,https://twitter.com/__Karlss/status/898599757681008640,2017-08-18T14:29:06-04:00,1503080946,90.63,105.28,7.4,0.0,0.0073,90.93,75.35,2.92,105.43,77.16,0.0896
898600846644006912,hot as shit,shit,"it's hot as shit in the shade degrees out and I'm doubling up on Claritin. Missed you too, NC.",36.090397,-79.8573635,https://twitter.com/sallyjayjohnson/status/898600846644006912,2017-08-18T14:29:06-04:00,1503080946,91.48,99.4,5.72,0.0,0.0024,92.02,71.59,4.75,100.39,72.84,0.0233
898603054638833664,hot as hell,hell,this is a way longer walk than I thought it was going to be and it's hot as hell kill me now,30.4591,-91.0907995,https://twitter.com/mackenziekayy_/status/898603054638833664,2017-08-18T14:29:06-04:00,1503080946,91.47,100.52,4.81,0.0,0.0,92.55,77.35,3.39,102.09,79.3,0.0005
898608253508009984,hot as ,,"Y'all, if you have to be outside today, don't. It's hot as https://t.co/YJyyAURN2D",35.9590235,-78.515337,https://twitter.com/CaniacChef/status/898608253508009984,2017-08-18T14:29:06-04:00,1503080946,92.07,104.29,6.87,0.0,0.0002,93.06,72.61,5.04,104.91,74.13,0.0056
898609254034055168,hot as hell,hell,I hope everybody staying hydrated because it is hot as hell ð¥#NCAT https://t.co/kDFsepK5Vd,36.090397,-79.8573635,https://twitter.com/MashaylaNicolee/status/898609254034055168,2017-08-18T14:29:06-04:00,1503080946,91.48,99.4,5.72,0.0,0.0024,92.02,71.59,4.75,100.39,72.84,0.0233
898613581385805824,hot as hell,hell,Today I'm making pioneer woman tortilla soup. It's hot as hell outside but dinner is still gonna go hard ð¤°ð¼(food baby) ð,31.1688935,-100.0768885,https://twitter.com/KaylaMike_Arce/status/898613581385805824,2017-08-18T15:29:02-04:00,1503084542,90.47,94.63,1.42,0.0,0.0003,92.74,73.48,4.1,95.99,74.46,0.002
898616727923302400,hot as hell,hell,its hot as hell,42.8962295,-78.853563,https://twitter.com/XxDouble_A/status/898616727923302400,2017-08-18T15:29:02-04:00,1503084542,76.19,76.87,21.29,0.0,0.0008,77.38,67.55,14.28,78.3,67.66,0.0191
898617358620672000,hot as the devil's dick,the devil's dick,It is hot as the devils dick holy shit,40.8555105,-74.126997,https://twitter.com/TrillaVanillaa_/status/898617358620672000,2017-08-18T15:29:02-04:00,1503084542,82.19,89.93,9.46,0.0,0.0404,82.24,72.37,6.76,90.14,73.85,0.3783
898617641635651584,hotter than my ass,my ass,it's hotter than my ass out here fuck,27.698682,-83.804475,https://twitter.com/coletoddd/status/898617641635651584,2017-08-18T15:29:02-04:00,1503084542,85.5,94.95,8.99,0.0,0.0029,87.2,77.74,0.09,99.12,79.25,0.034
898618499660173313,hot as shit,shit,Yo it's hot as shit,33.657586,-84.475291,https://twitter.com/zaynice3/status/898618499660173313,2017-08-18T15:29:02-04:00,1503084542,89.02,93.42,10.44,0.0,0.0,89.27,68.33,6.91,93.5,69.12,0.0
898623216134107137,hot as fuck,fuck,It's hot as fuck out here.,37.090301,-76.5078085,https://twitter.com/DonteLevy/status/898623216134107137,2017-08-18T15:29:02-04:00,1503084542,91.66,105.72,9.47,0.0,0.0008,92.06,75.23,8.5,106.13,76.87,0.0114
898626180781297664,hot as shit,shit,it's hot as shit out here ð­,38.898603,-77.0143985,https://twitter.com/ShaeTheBOMB_/status/898626180781297664,2017-08-18T15:29:02-04:00,1503084542,89.0,101.64,11.21,0.0,0.0135,89.03,75.76,6.55,102.0,76.87,0.1729
898627374127775746,hot as hell,hell,boa it's hot as hell,37.090301,-76.5078085,https://twitter.com/dorienlevy3/status/898627374127775746,2017-08-18T15:29:02-04:00,1503084542,91.66,105.72,9.47,0.0,0.0008,92.06,75.23,8.5,106.13,76.87,0.0114
898630431951781888,hot as shit,shit,"It's hot as shit in Barbados, my fivehead feels like a grill.",13.1892995,-59.5354945,https://twitter.com/_marieclare/status/898630431951781888,2017-08-18T16:26:00-04:00,1503087960,83.13,92.37,15.57,0.0,,84.0,81.0,9.74,98.84,88.41,
898632538725298177,hot as fuck,fuck,It's hot as fuck,39.284713,-76.620482,https://twitter.com/keezyb89/status/898632538725298177,2017-08-18T16:26:00-04:00,1503087960,87.62,101.51,9.19,0.0,0.0231,88.44,76.92,5.15,102.25,77.91,0.4857
898633627851948032,hot as hell,hell,It's hot as hell ð https://t.co/45EZUpdY6x,33.4285295,-86.92541,https://twitter.com/JameriaBreshell/status/898633627851948032,2017-08-18T16:26:00-04:00,1503087960,88.83,93.43,7.84,0.0,0.0,89.16,69.2,4.73,94.62,70.37,0.0
898635506451308545,hot as hell,hell,It's hot as hell outside and I mean that literally,36.090397,-79.8573635,https://twitter.com/carmelcurls/status/898635506451308545,2017-08-18T16:26:00-04:00,1503087960,91.68,99.46,7.42,0.0,0.0024,92.02,71.59,4.75,100.39,72.84,0.0233
898640423723257856,hot as dog,dog,It's hot as dog piss outsideð«,36.200008,-86.791549,https://twitter.com/ceedom_/status/898640423723257856,2017-08-18T16:26:00-04:00,1503087960,86.36,87.37,7.65,0.0,0.0005,86.6,66.74,5.48,87.61,67.55,0.0051
898642152758009858,hotter than it is,it is,Lmao i thought in cali its hotter than it is in Texas ðð© https://t.co/hKH9nlv2mr,29.838495,-95.4464865,https://twitter.com/lyricly_gifted_/status/898642152758009858,2017-08-18T16:26:00-04:00,1503087960,95.06,103.67,4.18,0.0,0.0001,95.38,78.77,4.66,103.75,82.55,0.0015
898643498898833408,hotter than ever-loving,ever-loving,It's hotter than ever-loving hell fire in Macon. ð¥,32.8488175,-83.6540795,https://twitter.com/TerrellSandefur/status/898643498898833408,2017-08-18T17:26:31-04:00,1503091591,91.59,97.62,7.5,0.0,0.0,92.01,69.34,5.78,98.73,70.4,0.0
898645130499969024,hot as hell,hell,It's hot as hell and my bus is out here playing games,35.954332,-86.541606,https://twitter.com/kayswindell_/status/898645130499969024,2017-08-18T17:26:31-04:00,1503091591,86.61,87.88,6.95,0.0,0.0009,86.98,66.14,5.39,88.66,66.97,0.0102
898645159516098560,colder than canada,canada,i underestimated the aussie winter weather wtf it's colder than canada,-33.848244,150.931975,https://twitter.com/AuberryAlbios/status/898645159516098560,2017-08-18T17:26:31-04:00,1503091591,46.62,43.32,6.6,0.0,,59.39,35.46,9.83,59.39,31.02,
898652059339194368,hotter than the devil's nuts,the devil's nuts,It's hotter than the devils nuts out here,34.9231785,-95.775292,https://twitter.com/bdalton10/status/898652059339194368,2017-08-18T17:26:31-04:00,1503091591,92.61,102.97,10.09,0.0,0.0001,92.91,73.92,4.8,103.33,75.49,0.0007
898652146194829313,hot as sin,sin,It's hot as sin out here @ PNC Music Pavilion https://t.co/qLoBcHeP2L,35.209059,-80.8467855,https://twitter.com/HulaHan08/status/898652146194829313,2017-08-18T17:26:31-04:00,1503091591,89.37,96.53,5.62,0.0,0.0025,91.76,72.39,4.02,98.77,73.78,0.014
898653710762385408,hot as fuck,fuck,@chuuzus Oh hell no it's hot as fuck outside. I'm going in the house for a second,39.284713,-76.620482,https://twitter.com/pookiepothead/status/898653710762385408,2017-08-18T17:26:31-04:00,1503091591,83.18,92.05,5.49,0.0,0.0231,88.44,76.92,5.15,102.25,77.91,0.4857
898657064456552448,hotter than fish grease,fish grease,It's hotter than fish grease,32.389559,-94.8615755,https://twitter.com/Henson_Aj/status/898657064456552448,2017-08-18T17:26:31-04:00,1503091591,92.0,101.09,4.11,0.0,0.0,92.08,76.68,3.68,101.09,78.47,0.0
